Date,Stock,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs),sma_short,sma_long,signal,buy_sell_qty,buy_sell_qty_value,positions_carry_qty,position_carry_val,stock_value,cash,position_total,portfolio_returns,mkt_returns
2010-03-03,TCS,769.0,774.0,764.15,769.15,768.75,1377371.0,10593.22,749.8075000000001,723.5056250000018,0.0,0.0,0.0,1.0,133.2499999999999,768.75,866.7500000000001,1635.5,0.3405012423693732,0.7272012578616316
2010-03-04,TCS,768.0,770.0,757.0,763.5,763.9,1026803.0,7820.87,750.3550000000001,725.2481250000019,0.0,0.0,0.0,1.0,133.2499999999999,763.9,866.7500000000001,1630.65,-0.2965453989605571,-0.6308943089430974
2010-03-05,TCS,765.0,766.95,760.15,762.0,762.6,643656.0,4914.48,751.5500000000001,727.0037500000019,0.0,0.0,0.0,1.0,133.2499999999999,762.6,866.7500000000001,1629.3500000000001,-0.07972280992242231,-0.17017934284591085
2010-03-08,TCS,767.6,770.0,760.3,765.5,762.7,1507870.0,11516.97,753.5100000000001,728.7531250000018,0.0,0.0,0.0,1.0,133.2499999999999,762.7,866.7500000000001,1629.4500000000003,0.006137416761298198,0.013113034356160291
2010-03-09,TCS,763.0,778.5,763.0,768.85,768.7,1728866.0,13362.71,755.4600000000002,730.5287500000018,0.0,0.0,0.0,1.0,133.2499999999999,768.7,866.7500000000001,1635.4500000000003,0.3682224063334294,0.7866789038940558
2010-03-10,TCS,763.7,784.45,760.0,777.5,780.05,2293937.0,17839.2,758.2550000000001,732.2137500000018,0.0,0.0,0.0,1.0,133.2499999999999,780.05,866.7500000000001,1646.8000000000002,0.6939985936592397,1.476518797970594
2010-03-11,TCS,780.05,794.9,771.95,794.9,791.6,1607015.0,12681.18,761.0775000000001,733.9168750000018,0.0,0.0,0.0,1.0,133.2499999999999,791.6,866.7500000000001,1658.3500000000001,0.7013602137478703,1.4806743157490088
2010-03-12,TCS,800.0,800.0,792.0,798.8,796.95,1255488.0,9989.15,764.3100000000002,735.5018750000017,0.0,0.0,0.0,1.0,133.2499999999999,796.95,866.7500000000001,1663.7000000000003,0.3226098230168617,0.6758463870641718
2010-03-15,TCS,796.95,820.0,791.15,819.05,818.0,3027217.0,24559.59,768.0750000000002,737.4050000000018,0.0,0.0,0.0,1.0,133.2499999999999,818.0,866.7500000000001,1684.75,1.2652521488248913,2.6413200326243835
2010-03-16,TCS,821.5,831.95,815.8,830.35,829.0,1544428.0,12715.09,772.2175000000002,739.1368750000017,0.0,0.0,0.0,1.0,133.2499999999999,829.0,866.7500000000001,1695.75,0.6529158628876708,1.344743276283622
2010-03-17,TCS,834.0,845.9,830.0,841.0,840.7,2087397.0,17530.85,776.3450000000003,741.0593750000018,0.0,0.0,0.0,1.0,133.2499999999999,840.7,866.7500000000001,1707.4500000000003,0.6899601946041667,1.4113389626055461
2010-03-18,TCS,845.0,845.0,820.5,826.2,825.85,1862277.0,15419.49,779.7050000000003,742.8837500000017,0.0,0.0,0.0,1.0,133.2499999999999,825.85,866.7500000000001,1692.6000000000001,-0.8697180005271088,-1.7663851552277898
2010-03-19,TCS,805.25,834.45,805.25,819.1,820.9,2358312.0,19443.53,782.8100000000004,744.4806250000017,0.0,0.0,0.0,1.0,133.2499999999999,820.9,866.7500000000001,1687.65,-0.292449485997881,-0.5993824544408888
2010-03-22,TCS,814.9,833.8,806.15,826.15,827.6,1655055.0,13693.53,786.6625000000004,746.1493750000017,0.0,0.0,0.0,1.0,133.2499999999999,827.6,866.7500000000001,1694.3500000000001,0.39700174799277566,0.8161773663052818
2010-03-23,TCS,830.0,833.0,822.1,828.3,828.65,847482.0,7020.25,790.2325000000004,747.7693750000017,0.0,0.0,0.0,1.0,133.2499999999999,828.65,866.7500000000001,1695.4,0.06197066721751465,0.12687288545190079
2010-03-25,TCS,824.1,836.8,818.0,830.75,829.8,2758791.0,22826.96,793.6175000000004,749.3568750000017,0.0,0.0,0.0,1.0,133.2499999999999,829.8,866.7500000000001,1696.5500000000002,0.06783060044828204,0.138779943281242
2010-03-26,TCS,830.0,836.0,822.3,823.3,825.05,998903.0,8259.81,796.6025000000004,751.0712500000017,0.0,0.0,0.0,1.0,133.2499999999999,825.05,866.7500000000001,1691.8000000000002,-0.27997995932922404,-0.5724270908652684
2010-03-29,TCS,824.0,829.3,808.55,813.0,811.95,1721633.0,14039.65,798.8875000000004,752.8400000000017,0.0,0.0,0.0,1.0,133.2499999999999,811.95,866.7500000000001,1678.7000000000003,-0.7743232060527183,-1.5877825586327998
2010-03-30,TCS,808.6,816.1,797.15,800.25,800.0,1548580.0,12413.22,800.7975000000004,754.2350000000017,0.0,0.0,0.0,1.0,133.2499999999999,800.0,866.7500000000001,1666.75,-0.7118603681420255,-1.4717655028019028
2010-03-31,TCS,800.0,807.25,777.3,779.5,780.65,3541523.0,27994.34,801.6700000000004,755.4212500000017,0.0,0.0,0.0,1.0,133.2499999999999,780.65,866.7500000000001,1647.4,-1.1609419529023501,-2.418750000000003
2010-04-01,TCS,786.35,809.8,782.1,808.0,807.8,2890716.0,23087.28,803.6225000000004,756.9650000000017,0.0,0.0,0.0,1.0,133.2499999999999,807.8,866.7500000000001,1674.5500000000002,1.648051475051604,3.4778710049317763
2010-04-05,TCS,817.0,817.0,799.25,803.0,803.35,1500918.0,12069.64,805.5950000000004,758.3812500000016,0.0,0.0,0.0,1.0,133.2499999999999,803.35,866.7500000000001,1670.1000000000001,-0.2657430354423562,-0.5508789304283113
2010-04-06,TCS,808.9,808.9,792.15,796.0,796.05,1851183.0,14776.78,807.2675000000004,759.6418750000017,0.0,0.0,0.0,1.0,133.2499999999999,796.05,866.7500000000001,1662.8000000000002,-0.43709957487575446,-0.9086948403560169
2010-04-07,TCS,790.0,809.0,781.15,798.2,798.05,1512279.0,11983.17,809.0350000000004,760.8750000000017,0.0,0.0,0.0,1.0,133.2499999999999,798.05,866.7500000000001,1664.8000000000002,0.12027904738993733,0.2512404999685858
2010-04-08,TCS,796.0,807.5,790.0,795.1,799.45,2247219.0,18033.53,810.5725000000004,762.1393750000017,0.0,0.0,0.0,1.0,133.2499999999999,799.45,866.7500000000001,1666.2000000000003,0.08409418548775971,0.17542760478668207
2010-04-09,TCS,802.0,807.9,788.25,791.25,791.6,1509006.0,12042.98,811.1500000000003,763.2006250000017,0.0,0.0,0.0,1.0,133.2499999999999,791.6,866.7500000000001,1658.3500000000001,-0.47113191693675116,-0.9819250734880214
2010-04-12,TCS,791.0,800.0,790.1,799.1,798.1,1434941.0,11419.83,811.4750000000003,764.3562500000016,0.0,0.0,0.0,1.0,133.2499999999999,798.1,866.7500000000001,1664.8500000000001,0.3919558597401007,0.8211217786761038
2010-04-13,TCS,800.0,823.8,787.25,820.7,820.85,4202458.0,34133.12,812.6700000000003,765.7906250000017,0.0,0.0,0.0,1.0,133.2499999999999,820.85,866.7500000000001,1687.6000000000001,1.3664894735261335,2.8505199849642837
2010-04-15,TCS,822.0,834.9,819.05,821.0,821.7,2145476.0,17746.87,812.8550000000002,767.2481250000017,0.0,0.0,0.0,1.0,133.2499999999999,821.7,866.7500000000001,1688.4500000000003,0.050367385636418405,0.10355119693001846
2010-04-16,TCS,819.0,828.0,811.85,814.6,815.1,1905479.0,15570.87,812.1600000000002,768.6750000000017,0.0,0.0,0.0,1.0,133.2499999999999,815.1,866.7500000000001,1681.8500000000001,-0.39089105392520196,-0.8032128514056214
2010-04-19,TCS,810.0,825.0,800.75,815.0,811.95,3473852.0,28273.11,810.7225000000002,769.9100000000016,0.0,0.0,0.0,1.0,133.2499999999999,811.95,866.7500000000001,1678.7000000000003,-0.18729375390194036,-0.3864556496135374
2010-04-20,TCS,825.0,832.65,787.0,789.0,789.5,6008493.0,48283.02,808.9050000000002,770.7443750000016,0.0,0.0,0.0,1.0,133.2499999999999,789.5,866.7500000000001,1656.25,-1.3373443736224622,-2.764948580577631
2010-04-21,TCS,795.0,799.0,780.25,784.5,785.0,3553745.0,27952.1,807.1100000000004,771.4631250000016,0.0,0.0,0.0,1.0,133.2499999999999,785.0,866.7500000000001,1651.75,-0.27169811320755244,-0.5699810006333128
2010-04-22,TCS,789.1,793.65,781.0,784.1,785.95,2375558.0,18726.19,805.0275000000003,772.1118750000015,0.0,0.0,0.0,1.0,133.2499999999999,785.95,866.7500000000001,1652.7000000000003,0.05751475707584941,0.12101910828026252
2010-04-23,TCS,788.05,792.0,777.5,780.0,780.2,2153034.0,16884.78,802.6050000000002,772.8137500000014,0.0,0.0,0.0,1.0,133.2499999999999,780.2,866.7500000000001,1646.9500000000003,-0.3479155321594929,-0.7315987022075143
2010-04-26,TCS,786.0,791.0,780.2,785.05,785.1,1256274.0,9872.21,800.3700000000002,773.2956250000013,0.0,0.0,0.0,1.0,133.2499999999999,785.1,866.7500000000001,1651.8500000000001,0.29751965754878373,0.6280440912586505
2010-04-27,TCS,785.95,789.9,781.05,786.85,787.3,1310617.0,10299.8,798.4825000000003,773.7706250000014,0.0,0.0,0.0,1.0,133.2499999999999,787.3,866.7500000000001,1654.0500000000002,0.13318400581165957,0.280219080371924
2010-04-28,TCS,780.0,783.95,765.0,770.65,770.3,1200191.0,9322.44,796.4000000000002,774.1318750000014,0.0,0.0,0.0,1.0,133.2499999999999,770.3,866.7500000000001,1637.0500000000002,-1.0277802968471361,-2.1592785469325526
2010-04-29,TCS,775.1,775.25,755.6,765.0,759.75,2311482.0,17602.81,794.3875000000002,774.3443750000014,0.0,0.0,0.0,1.0,133.2499999999999,759.75,866.7500000000001,1626.5,-0.6444519104486846,-1.369596261196926
2010-04-30,TCS,765.0,772.8,762.55,763.4,765.4,1845112.0,14184.31,793.6250000000002,774.5337500000014,0.0,0.0,0.0,1.0,133.2499999999999,765.4,866.7500000000001,1632.15,0.3473716569320606,0.7436656794998386
2010-05-03,TCS,761.25,771.4,754.1,767.9,766.8,1208280.0,9229.67,791.5750000000004,774.7231250000015,0.0,0.0,0.0,1.0,133.2499999999999,766.8,866.7500000000001,1633.5500000000002,0.08577642986244971,0.18291089626338852
2010-05-04,TCS,774.85,774.85,756.8,761.0,761.0,1448014.0,11082.43,789.4575000000003,774.8375000000015,0.0,0.0,0.0,1.0,133.2499999999999,761.0,866.7500000000001,1627.75,-0.35505494169142393,-0.7563901930099037
2010-05-05,TCS,750.0,768.0,740.15,766.6,765.75,2185615.0,16574.16,787.9425000000005,775.2237500000015,0.0,0.0,0.0,1.0,133.2499999999999,765.75,866.7500000000001,1632.5,0.29181385347871736,0.6241787122207576
2010-05-06,TCS,767.95,770.9,759.2,768.0,767.1,1290436.0,9879.97,786.3950000000004,775.8825000000014,0.0,0.0,0.0,1.0,133.2499999999999,767.1,866.7500000000001,1633.8500000000001,0.08269525267994293,0.1762977473065641
2010-05-07,TCS,757.0,762.6,735.0,742.0,741.4,2133576.0,16003.55,783.4925000000005,776.4025000000014,0.0,0.0,0.0,1.0,133.2499999999999,741.4,866.7500000000001,1608.15,-1.5729718150381045,-3.350280276365536
2010-05-10,TCS,760.0,843.0,745.0,771.0,770.25,1163907.0,8864.83,782.4250000000004,777.1031250000015,0.0,0.0,0.0,1.0,133.2499999999999,770.25,866.7500000000001,1637.0,1.7939868793333869,3.891286754788248
2010-05-11,TCS,775.0,779.0,753.9,754.4,756.3,675644.0,5123.01,780.3350000000005,777.1812500000015,0.0,0.0,0.0,1.0,133.2499999999999,756.3,866.7500000000001,1623.0500000000002,-0.8521686010995566,-1.8111002921129549
2010-05-12,TCS,757.0,767.95,751.1,758.65,759.45,1370038.0,10409.71,777.2650000000006,776.8175000000014,0.0,0.0,0.0,1.0,133.2499999999999,759.45,866.7500000000001,1626.2000000000003,0.19407904870460957,0.41650138833797534
2010-05-13,TCS,765.1,773.2,761.45,764.3,765.6,660726.0,5068.28,774.4600000000005,776.6393750000013,-1.0,-1.0,-765.1,1.0,133.2499999999999,0.0,1631.8500000000001,1631.8500000000001,0.3474357397613925,0.8097965633023785
2010-05-14,TCS,766.0,777.0,755.0,762.85,763.85,1013498.0,7806.92,771.8975000000005,776.2950000000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-0.22857889237200002
2010-05-17,TCS,774.95,774.95,734.1,745.9,745.75,1861025.0,13816.82,768.5875000000004,775.5893750000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-2.369575178372718
2010-05-18,TCS,746.0,746.0,726.3,735.05,735.1,1599590.0,11758.99,765.8675000000005,775.0193750000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.4280925243043918
2010-05-19,TCS,730.0,733.0,716.3,722.55,721.5,1964633.0,14203.95,762.6925000000005,774.2956250000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.8500884233437653
2010-05-20,TCS,729.0,732.3,716.15,730.2,730.0,1199046.0,8719.45,759.8950000000004,773.7875000000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,1.1781011781011763
2010-05-21,TCS,710.0,725.9,685.25,717.35,718.7,1337546.0,9590.76,756.8200000000004,773.2981250000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.5479452054794507
2010-05-24,TCS,725.0,730.0,712.7,718.0,717.6,1442714.0,10382.48,753.4450000000004,772.8156250000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-0.15305412550438158
2010-05-25,TCS,708.0,714.0,691.55,699.1,699.55,1148683.0,8098.66,749.0575000000005,772.2687500000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-2.515328874024536
2010-05-26,TCS,708.0,744.8,704.1,731.0,738.0,1844732.0,13404.37,747.4425000000005,772.2218750000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,5.496390536773643
2010-05-27,TCS,735.0,749.95,727.2,743.8,741.85,3441936.0,25481.9,746.5475000000005,772.2925000000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,0.5216802168021673
2010-05-28,TCS,749.8,753.5,735.5,752.5,750.8,1239687.0,9244.69,745.8175000000005,772.3506250000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,1.206443351081754
2010-05-31,TCS,748.5,752.9,738.0,743.5,743.05,1663830.0,12369.99,744.6300000000005,772.4087500000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.0322322855620625
2010-06-01,TCS,743.05,751.95,734.7,741.3,739.2,1568456.0,11670.63,743.5400000000005,772.2368750000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-0.5181347150258975
2010-06-02,TCS,737.8,759.5,736.3,757.0,754.25,1384665.0,10345.13,742.9650000000005,772.4312500000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,2.0359848484848397
2010-06-03,TCS,760.0,769.0,745.1,761.95,765.45,842217.0,6442.41,742.8825000000005,772.9556250000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,1.4849187935034758
2010-06-04,TCS,765.45,769.7,755.2,764.0,765.35,684105.0,5214.51,744.0800000000006,773.4012500000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-0.013064210595081782
2010-06-07,TCS,749.9,757.8,736.0,753.95,753.25,867461.0,6523.1,743.2300000000006,773.7650000000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.5809760240412918
2010-06-08,TCS,754.0,762.0,747.0,748.0,750.2,1121111.0,8439.5,742.9250000000006,773.9531250000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-0.4049120477928936
2010-06-09,TCS,752.0,758.55,731.0,735.55,733.05,2433700.0,18171.16,741.6050000000006,773.9625000000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-2.286057051452961
2010-06-10,TCS,730.0,753.0,730.0,751.8,750.5,898018.0,6653.65,740.8500000000006,774.0600000000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,2.3804651797285414
2010-06-11,TCS,761.8,763.3,751.0,759.5,759.1,1618512.0,12261.68,740.6125000000005,774.2218750000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,1.1459027315123382
2010-06-14,TCS,763.35,787.1,758.0,784.9,781.0,1775246.0,13706.67,742.3750000000006,774.5075000000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,2.884995389276779
2010-06-15,TCS,756.65,777.7,756.65,763.5,766.1,1321488.0,10145.16,743.9250000000005,774.6006250000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.9078104993597966
2010-06-16,TCS,777.1,779.95,767.3,776.0,774.8,1164408.0,9013.35,746.5900000000005,774.8006250000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,1.1356219814645518
2010-06-17,TCS,777.0,784.8,763.7,774.0,775.3,764460.0,5888.02,748.8550000000005,775.1100000000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,0.06453278265359241
2010-06-18,TCS,775.3,788.9,772.25,783.0,783.2,1112836.0,8698.21,752.0800000000005,775.4343750000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,1.0189604024248844
2010-06-21,TCS,792.9,794.0,784.6,786.9,787.7,953714.0,7531.3,755.5850000000005,775.7543750000012,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,0.5745658835546452
2010-06-22,TCS,785.0,786.5,773.3,777.2,778.65,734162.0,5720.41,759.5400000000005,775.9206250000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.1489145613812424
2010-06-23,TCS,770.0,788.95,769.85,785.0,786.3,1479762.0,11559.24,761.9550000000005,776.1712500000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,0.9824696590252424
2010-06-24,TCS,786.3,788.5,767.7,776.0,773.45,1888755.0,14639.76,763.5350000000005,776.3168750000012,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.634236296578906
2010-06-25,TCS,775.8,775.8,756.1,760.2,758.5,1018661.0,7776.72,763.9200000000005,776.2581250000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.9328980541728713
2010-06-28,TCS,758.45,767.15,757.6,764.1,764.75,576562.0,4400.38,765.0050000000006,776.2081250000012,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,0.8239947264337522
2010-06-29,TCS,765.0,765.0,749.0,755.0,753.8,1307331.0,9865.63,765.7350000000005,776.0818750000013,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-1.431840470742074
2010-06-30,TCS,755.0,759.9,741.25,752.0,751.0,1658258.0,12396.39,765.5725000000004,775.9368750000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-0.37145131334570536
2010-07-01,TCS,750.0,750.0,725.75,737.2,732.0,1703872.0,12502.94,763.9000000000004,775.5531250000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-2.5299600532623145
2010-07-02,TCS,734.8,746.0,730.85,744.0,743.8,1471775.0,10908.56,762.8225000000004,775.2418750000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,1.6120218579234846
2010-07-05,TCS,748.8,748.9,737.1,739.5,739.0,1082798.0,8008.27,762.1100000000004,774.7287500000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-0.645334767410588
2010-07-06,TCS,736.5,761.9,735.85,760.35,759.15,1380452.0,10413.67,762.5575000000003,774.3231250000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,2.7266576454668456
2010-07-07,TCS,761.4,767.4,748.95,765.4,764.6,1076467.0,8168.47,764.1350000000004,773.9187500000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,0.7179081867878523
2010-07-08,TCS,772.0,779.0,769.65,778.0,776.8,1093782.0,8477.37,765.4500000000004,773.4037500000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,1.5956055453832052
2010-07-09,TCS,780.0,784.0,770.75,775.0,774.45,918333.0,7121.36,766.2175000000004,772.7218750000014,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-0.30252317198763423
2010-07-12,TCS,779.8,794.0,779.8,793.0,791.7,1362888.0,10752.28,766.7525000000004,772.1093750000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,2.2273871779972865
2010-07-13,TCS,792.0,792.0,769.55,774.0,774.65,2772943.0,21463.2,767.1800000000004,771.4693750000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,-2.1535935329038858
2010-07-14,TCS,778.0,784.7,770.25,775.0,774.65,1416921.0,11005.1,767.1725000000004,770.8912500000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,0.0
2010-07-15,TCS,771.0,784.9,765.25,780.35,782.1,1897768.0,14759.11,767.5125000000005,770.3225000000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,0.9617246498418774
2010-07-16,TCS,795.0,838.5,795.0,830.8,833.65,9567726.0,78999.85,770.0350000000004,770.3850000000015,0.0,0.0,0.0,0.0,-631.8500000000001,0.0,1631.8500000000001,1631.8500000000001,0.0,6.591228743127475
2010-07-19,TCS,831.45,834.7,823.25,826.65,826.7,1513962.0,12523.15,771.9850000000004,770.3462500000014,1.0,1.0,831.45,0.0,-631.8500000000001,826.7,800.4000000000001,1627.1000000000001,-0.29108067530716486,-0.8336832003838501
2010-07-20,TCS,826.7,834.55,825.0,825.0,827.25,1171031.0,9724.12,774.4150000000004,770.3737500000013,0.0,0.0,0.0,1.0,199.5999999999999,827.25,800.4000000000001,1627.65,0.03380247065329911,0.06652957542034876
2010-07-21,TCS,832.0,844.8,829.6,844.05,843.0,1471860.0,12317.93,777.2500000000005,770.7618750000014,0.0,0.0,0.0,1.0,199.5999999999999,843.0,800.4000000000001,1643.4,0.96765275089854,1.903898458748876
2010-07-22,TCS,843.0,846.0,832.5,842.5,843.7,681441.0,5716.54,780.7625000000004,771.3081250000014,0.0,0.0,0.0,1.0,199.5999999999999,843.7,800.4000000000001,1644.1000000000001,0.04259462090787647,0.08303677342824667
2010-07-23,TCS,850.0,850.0,835.1,839.0,839.3,947236.0,7950.16,784.8025000000004,772.0412500000014,0.0,0.0,0.0,1.0,199.5999999999999,839.3,800.4000000000001,1639.7,-0.26762362386716365,-0.5215123859191761
2010-07-26,TCS,842.4,851.6,840.4,849.0,849.25,1383245.0,11697.28,789.0275000000004,772.5593750000014,0.0,0.0,0.0,1.0,199.5999999999999,849.25,800.4000000000001,1649.65,0.6068183204244626,1.185511735970457
2010-07-27,TCS,855.0,859.8,846.2,847.2,849.15,1053301.0,8999.82,793.7950000000004,773.1318750000014,0.0,0.0,0.0,1.0,199.5999999999999,849.15,800.4000000000001,1649.5500000000002,-0.006061891916464557,-0.011775095672650338
2010-07-28,TCS,851.0,857.95,847.0,853.0,854.45,2179614.0,18596.49,798.9675000000004,773.8618750000013,0.0,0.0,0.0,1.0,199.5999999999999,854.45,800.4000000000001,1654.8500000000001,0.3212997484162372,0.6241535653300545
2010-07-29,TCS,855.0,855.0,849.0,849.5,850.0,2665952.0,22683.37,804.8675000000005,774.5112500000013,0.0,0.0,0.0,1.0,199.5999999999999,850.0,800.4000000000001,1650.4,-0.26890654742122155,-0.5208028556381361
2010-07-30,TCS,849.0,850.0,835.0,835.0,839.8,641713.0,5404.18,809.6675000000005,775.0156250000014,0.0,0.0,0.0,1.0,199.5999999999999,839.8,800.4000000000001,1640.2,-0.6180319922443056,-1.200000000000001
2010-08-02,TCS,843.0,848.45,837.0,837.2,838.3,1413881.0,11909.07,814.6325000000004,775.5993750000014,0.0,0.0,0.0,1.0,199.5999999999999,838.3,800.4000000000001,1638.7,-0.09145226191927813,-0.1786139557037436
2010-08-03,TCS,841.0,844.5,828.55,831.0,832.05,640776.0,5335.79,818.2775000000004,776.0237500000014,0.0,0.0,0.0,1.0,199.5999999999999,832.05,800.4000000000001,1632.45,-0.3813998901568305,-0.7455564833591777
2010-08-04,TCS,836.0,872.0,835.85,869.9,868.8,2791967.0,24014.63,823.4875000000005,776.6231250000016,0.0,0.0,0.0,1.0,199.5999999999999,868.8,800.4000000000001,1669.2,2.251217495175961,4.416801874887333
2010-08-05,TCS,872.0,882.4,865.65,878.55,877.85,1456475.0,12782.6,828.5400000000005,777.3250000000015,0.0,0.0,0.0,1.0,199.5999999999999,877.85,800.4000000000001,1678.25,0.5421758926431819,1.041666666666674
2010-08-06,TCS,880.0,883.5,860.65,867.65,864.7,1218867.0,10621.53,833.0525000000005,777.9450000000015,0.0,0.0,0.0,1.0,199.5999999999999,864.7,800.4000000000001,1665.1000000000001,-0.7835542976314502,-1.4979780144671606
2010-08-09,TCS,861.15,883.7,846.1,880.0,879.85,2129993.0,18612.53,837.4600000000004,778.7937500000015,0.0,0.0,0.0,1.0,199.5999999999999,879.85,800.4000000000001,1680.25,0.9098552639481117,1.7520527350526116
2010-08-10,TCS,885.0,885.0,861.4,865.0,864.5,772597.0,6693.07,841.9525000000003,779.7312500000015,0.0,0.0,0.0,1.0,199.5999999999999,864.5,800.4000000000001,1664.9,-0.9135545305757997,-1.7446155594703638
2010-08-11,TCS,862.0,873.0,854.8,858.35,858.15,2010124.0,17298.82,846.1275000000003,780.6456250000016,0.0,0.0,0.0,1.0,199.5999999999999,858.15,800.4000000000001,1658.5500000000002,-0.3814042885458502,-0.734528629265474
2010-08-12,TCS,856.9,856.9,846.2,852.5,853.45,1139046.0,9699.53,849.6950000000004,781.4893750000016,0.0,0.0,0.0,1.0,199.5999999999999,853.45,800.4000000000001,1653.8500000000001,-0.2833800608965653,-0.5476897978208828
2010-08-13,TCS,857.0,862.9,838.0,854.85,854.4,1294953.0,11095.77,850.7325000000004,782.4168750000016,0.0,0.0,0.0,1.0,199.5999999999999,854.4,800.4000000000001,1654.8000000000002,0.057441726879714494,0.1113129064385543
2010-08-16,TCS,857.0,862.55,848.8,854.0,854.1,659549.0,5643.31,852.1025000000003,783.2793750000017,0.0,0.0,0.0,1.0,199.5999999999999,854.1,800.4000000000001,1654.5,-0.018129079042794594,-0.0351123595505598
